------------
Topic 8 (668 tokens)
------------
0.01125	7.00000	0.01000	b'entrance'
0.01125	7.00000	0.01000	b'southwest'
0.00965	6.00000	0.01000	b'outside'
0.00965	6.00000	0.01000	b'females.'
0.00965	6.00000	0.01000	b'bearer'
0.00804	5.00000	0.01000	b'form'
0.00804	5.00000	0.01000	b'town.'
0.00804	5.00000	0.01000	b'residence'
0.00804	5.00000	0.01000	b'classification'
0.00804	5.00000	0.01000	b'erected'
0.00644	4.00000	0.01000	b'final'
0.00644	4.00000	0.01000	b'children'
0.00644	4.00000	0.01000	b'definite'
0.00644	4.00000	0.01000	b'botanical'
0.00644	4.00000	0.01000	b'predominantly'
0.00644	4.00000	0.01000	b'sport'
0.00644	4.00000	0.01000	b'whose'
0.00644	4.00000	0.01000	b'walls'
0.00483	3.00000	0.01000	b'abandoned'
0.00483	3.00000	0.01000	b'said'
0.00483	3.00000	0.01000	b'unparished'
0.00483	3.00000	0.01000	b'extending'
0.00483	3.00000	0.01000	b'care'
0.00483	3.00000	0.01000	b'derived'
0.00483	3.00000	0.01000	b'services.'
0.00483	3.00000	0.01000	b'mentioned'
0.00483	3.00000	0.01000	b'connections'
0.00483	3.00000	0.01000	b'quarter'
0.00483	3.00000	0.01000	b'fortified'
0.00483	3.00000	0.01000	b'falling'
0.00483	3.00000	0.01000	b'shrine'
0.00323	2.00000	0.01000	b'providing'
0.00323	2.00000	0.01000	b'bounded'
0.00323	2.00000	0.01000	b'replaced'
0.00323	2.00000	0.01000	b'commercial'
0.00323	2.00000	0.01000	b'medium'
0.00323	2.00000	0.01000	b'prefer'
0.00323	2.00000	0.01000	b'six.'
0.00323	2.00000	0.01000	b'over.'
0.00323	2.00000	0.01000	b'263'
0.00323	2.00000	0.01000	b'26.2'
0.00323	2.00000	0.01000	b'homes'
0.00323	2.00000	0.01000	b'pope'
0.00323	2.00000	0.01000	b'areas.'
0.00323	2.00000	0.01000	b'elect'
0.00323	2.00000	0.01000	b'approximate'
0.00323	2.00000	0.01000	b'abolished'
0.00323	2.00000	0.01000	b'huge'
0.00323	2.00000	0.01000	b'stream'
0.00323	2.00000	0.01000	b'span'
0.00323	2.00000	0.01000	b'existed'
0.00323	2.00000	0.01000	b'6,514'
0.00323	2.00000	0.01000	b'forewing'
0.00323	2.00000	0.01000	b'proposal.'
0.00323	2.00000	0.01000	b'boundaries'
0.00323	2.00000	0.01000	b'retreat'
0.00323	2.00000	0.01000	b'valley'
0.00323	2.00000	0.01000	b'blankets'
0.00323	2.00000	0.01000	b'15th-century'
0.00323	2.00000	0.01000	b'scenery'
0.00323	2.00000	0.01000	b'neighbouring'
0.00323	2.00000	0.01000	b'underneath'
0.00323	2.00000	0.01000	b'argent'
0.00323	2.00000	0.01000	b'potable'
0.00162	1.00000	0.01000	b'\xe0\xa8\xac\xe0\xa8\xbe\xe0\xa8\x97\xe0\xa8\xbc'
0.00162	1.00000	0.01000	b'eschewed'
0.00162	1.00000	0.01000	b'interfaith'
0.00162	1.00000	0.01000	b'trouble'
0.00162	1.00000	0.01000	b'involved'
0.00162	1.00000	0.01000	b'92\xc2\xb0'
0.00162	1.00000	0.01000	b'informs'
0.00162	1.00000	0.01000	b'creation.'
0.00162	1.00000	0.01000	b'holders.'
0.00162	1.00000	0.01000	b'3324'
0.00162	1.00000	0.01000	b'islands'
0.00162	1.00000	0.01000	b'reefs.'
0.00162	1.00000	0.01000	b'heyday.'
0.00162	1.00000	0.01000	b'derive'
0.00162	1.00000	0.01000	b'conclusion'
0.00162	1.00000	0.01000	b'withdrew'
0.00162	1.00000	0.01000	b'3,000th'
0.00162	1.00000	0.01000	b'652'
0.00162	1.00000	0.01000	b'prizes'
0.00162	1.00000	0.01000	b'kagawads'
------------
Topic 1 (730 tokens)
------------
0.06186	47.00000	0.01000	b'main'
0.03817	29.00000	0.01000	b'aircraft'
0.02896	22.00000	0.01000	b'still'
0.02370	18.00000	0.01000	b'air'
0.02238	17.00000	0.01000	b'become'
0.02238	17.00000	0.01000	b'men'
0.01975	15.00000	0.01000	b'located'
0.01975	15.00000	0.01000	b'operating'
0.01843	14.00000	0.01000	b'five'
0.01712	13.00000	0.01000	b'areas'
0.01580	12.00000	0.01000	b'great'
0.01449	11.00000	0.01000	b'operated'
0.01449	11.00000	0.01000	b'1916'
0.01317	10.00000	0.01000	b'managed'
0.01186	9.00000	0.01000	b'based'
0.01186	9.00000	0.01000	b'directly'
0.01186	9.00000	0.01000	b'rounds'
0.01186	9.00000	0.01000	b'commercial'
0.01186	9.00000	0.01000	b'least'
0.01054	8.00000	0.01000	b'combat'
0.01054	8.00000	0.01000	b'unit'
0.01054	8.00000	0.01000	b'exception'
0.01054	8.00000	0.01000	b'loss'
0.00922	7.00000	0.01000	b'connection'
0.00922	7.00000	0.01000	b'low'
0.00922	7.00000	0.01000	b'height'
0.00922	7.00000	0.01000	b'auxiliary'
0.00922	7.00000	0.01000	b'1911'
0.00791	6.00000	0.01000	b'activities.'
0.00791	6.00000	0.01000	b'short'
0.00791	6.00000	0.01000	b'goods'
0.00791	6.00000	0.01000	b'rail'
0.00791	6.00000	0.01000	b'electrical'
0.00791	6.00000	0.01000	b'traffic'
0.00659	5.00000	0.01000	b'performed'
0.00659	5.00000	0.01000	b'away'
0.00659	5.00000	0.01000	b'countries'
0.00659	5.00000	0.01000	b'centuries'
0.00659	5.00000	0.01000	b'course'
0.00659	5.00000	0.01000	b'inferior'
0.00659	5.00000	0.01000	b'contribution'
0.00528	4.00000	0.01000	b'1901'
0.00528	4.00000	0.01000	b'feature'
0.00528	4.00000	0.01000	b'communication'
0.00528	4.00000	0.01000	b'kingdom'
0.00528	4.00000	0.01000	b'virtually'
0.00528	4.00000	0.01000	b'shop'
0.00528	4.00000	0.01000	b'present-day'
0.00528	4.00000	0.01000	b'skin'
0.00528	4.00000	0.01000	b'debugger'
0.00396	3.00000	0.01000	b'structure.'
0.00396	3.00000	0.01000	b'separate'
0.00396	3.00000	0.01000	b'ongoing'
0.00396	3.00000	0.01000	b'sounds'
0.00396	3.00000	0.01000	b'ferry'
0.00396	3.00000	0.01000	b'airports'
0.00396	3.00000	0.01000	b'regulations'
0.00396	3.00000	0.01000	b'regiments'
0.00396	3.00000	0.01000	b'battlecruiser'
0.00396	3.00000	0.01000	b'shed'
0.00396	3.00000	0.01000	b'planned'
0.00396	3.00000	0.01000	b'island'
0.00396	3.00000	0.01000	b'1919.'
0.00396	3.00000	0.01000	b'operations.'
0.00396	3.00000	0.01000	b'gauge'
0.00396	3.00000	0.01000	b'hunts'
0.00396	3.00000	0.01000	b'vocal'
0.00396	3.00000	0.01000	b'house.'
0.00396	3.00000	0.01000	b'1900'
0.00396	3.00000	0.01000	b'medium'
0.00264	2.00000	0.01000	b'230'
0.00264	2.00000	0.01000	b'exits'
0.00264	2.00000	0.01000	b'mottled'
0.00264	2.00000	0.01000	b'size.'
0.00264	2.00000	0.01000	b'palm'
0.00264	2.00000	0.01000	b'suburban'
0.00264	2.00000	0.01000	b'17\xe2\x80\x9318'
0.00264	2.00000	0.01000	b'locks'
0.00264	2.00000	0.01000	b'actor.'
0.00264	2.00000	0.01000	b'court.'
0.00264	2.00000	0.01000	b'dancing'
0.00264	2.00000	0.01000	b'predominantly'
0.00264	2.00000	0.01000	b'1/2'
0.00264	2.00000	0.01000	b'alternative'
0.00264	2.00000	0.01000	b'antitank'
0.00264	2.00000	0.01000	b'ports'
0.00264	2.00000	0.01000	b'commissioning'
0.00264	2.00000	0.01000	b'1895'
0.00264	2.00000	0.01000	b'pattern'
0.00264	2.00000	0.01000	b'mine.'
0.00264	2.00000	0.01000	b'generate'
0.00264	2.00000	0.01000	b'1917.'
0.00264	2.00000	0.01000	b'standards'
0.00264	2.00000	0.01000	b'subspecies.'
0.00264	2.00000	0.01000	b'agile'
0.00264	2.00000	0.01000	b'priesthood'
0.00264	2.00000	0.01000	b'allotment'
0.00264	2.00000	0.01000	b'crayfish.'
0.00264	2.00000	0.01000	b'maneuvering'
0.00264	2.00000	0.01000	b'reddish'
0.00133	1.00000	0.01000	b'abreast.'
------------
Topic 0 (842 tokens)
------------
0.05276	46.00000	0.01000	b'2006'
0.04932	43.00000	0.01000	b'former'
0.03556	31.00000	0.01000	b'since'
0.03097	27.00000	0.01000	b'program'
0.02409	21.00000	0.01000	b'regional'
0.02065	18.00000	0.01000	b'host'
0.02065	18.00000	0.01000	b'party'
0.01721	15.00000	0.01000	b'runs'
0.01721	15.00000	0.01000	b'2007.'
0.01607	14.00000	0.01000	b'per'
0.01607	14.00000	0.01000	b'serving'
0.01492	13.00000	0.01000	b'widely'
0.01492	13.00000	0.01000	b'required'
0.01377	12.00000	0.01000	b'started'
0.01148	10.00000	0.01000	b'needed'
0.01033	9.00000	0.01000	b'offers'
0.01033	9.00000	0.01000	b'away'
0.01033	9.00000	0.01000	b'popular'
0.01033	9.00000	0.01000	b'address'
0.01033	9.00000	0.01000	b'execute'
0.01033	9.00000	0.01000	b'tenure'
0.01033	9.00000	0.01000	b'minor'
0.00919	8.00000	0.01000	b'teacher'
0.00919	8.00000	0.01000	b'replace'
0.00919	8.00000	0.01000	b'allowing'
0.00804	7.00000	0.01000	b'operating'
0.00804	7.00000	0.01000	b'rather'
0.00804	7.00000	0.01000	b'wait'
0.00804	7.00000	0.01000	b'union'
0.00689	6.00000	0.01000	b'interests'
0.00689	6.00000	0.01000	b'vice'
0.00689	6.00000	0.01000	b'player.'
0.00689	6.00000	0.01000	b'device'
0.00689	6.00000	0.01000	b'diverse'
0.00689	6.00000	0.01000	b'electrical'
0.00575	5.00000	0.01000	b'politician'
0.00575	5.00000	0.01000	b'sports'
0.00575	5.00000	0.01000	b'like'
0.00575	5.00000	0.01000	b'writing'
0.00575	5.00000	0.01000	b'send'
0.00575	5.00000	0.01000	b'office.'
0.00575	5.00000	0.01000	b'projects'
0.00575	5.00000	0.01000	b'diversity'
0.00575	5.00000	0.01000	b'convicted'
0.00575	5.00000	0.01000	b'represents'
0.00460	4.00000	0.01000	b'third'
0.00460	4.00000	0.01000	b'precipitation'
0.00460	4.00000	0.01000	b'mayor'
0.00460	4.00000	0.01000	b'capacity'
0.00460	4.00000	0.01000	b'generate'
0.00460	4.00000	0.01000	b'assistant'
0.00460	4.00000	0.01000	b'authored'
0.00460	4.00000	0.01000	b'programs.'
0.00460	4.00000	0.01000	b'riding'
0.00460	4.00000	0.01000	b'charges'
0.00460	4.00000	0.01000	b'titles'
0.00460	4.00000	0.01000	b'1999.'
0.00460	4.00000	0.01000	b'channel'
0.00460	4.00000	0.01000	b'stream'
0.00460	4.00000	0.01000	b'fabs'
0.00460	4.00000	0.01000	b'life.'
0.00460	4.00000	0.01000	b'cabinet'
0.00460	4.00000	0.01000	b'non-volatile'
0.00345	3.00000	0.01000	b'located'
0.00345	3.00000	0.01000	b'capacity.'
0.00345	3.00000	0.01000	b'decisions'
0.00345	3.00000	0.01000	b'order.'
0.00345	3.00000	0.01000	b'commune'
0.00345	3.00000	0.01000	b'tribes'
0.00345	3.00000	0.01000	b'unincorporated'
0.00345	3.00000	0.01000	b'universities'
0.00345	3.00000	0.01000	b'field.'
0.00345	3.00000	0.01000	b'efficient'
0.00345	3.00000	0.01000	b'leaving'
0.00345	3.00000	0.01000	b'honors.'
0.00345	3.00000	0.01000	b'ballot'
0.00345	3.00000	0.01000	b'competes'
0.00345	3.00000	0.01000	b'interactive'
0.00345	3.00000	0.01000	b'1987.'
0.00345	3.00000	0.01000	b'appointee'
0.00345	3.00000	0.01000	b'habitat.'
0.00345	3.00000	0.01000	b'spur'
0.00345	3.00000	0.01000	b'76ers'
0.00345	3.00000	0.01000	b'reducing'
0.00231	2.00000	0.01000	b'remains'
0.00231	2.00000	0.01000	b'concentrated'
0.00231	2.00000	0.01000	b'illegally'
0.00231	2.00000	0.01000	b'stores'
0.00231	2.00000	0.01000	b'whip'
0.00231	2.00000	0.01000	b'authority'
0.00231	2.00000	0.01000	b'mechanism'
0.00231	2.00000	0.01000	b'stage.'
0.00231	2.00000	0.01000	b'rejecting'
0.00231	2.00000	0.01000	b'plate'
0.00231	2.00000	0.01000	b'dedication'
0.00231	2.00000	0.01000	b'dramatically'
0.00231	2.00000	0.01000	b'leagues'
0.00231	2.00000	0.01000	b'developer'
0.00231	2.00000	0.01000	b'improving'
0.00231	2.00000	0.01000	b'linking'
0.00231	2.00000	0.01000	b'subtropical'
------------
Topic 9 (782 tokens)
------------
0.02587	21.00000	0.01000	b'years'
0.02341	19.00000	0.01000	b'based'
0.02095	17.00000	0.01000	b"n't"
0.02095	17.00000	0.01000	b'return'
0.02095	17.00000	0.01000	b'left'
0.01602	13.00000	0.01000	b'like'
0.01602	13.00000	0.01000	b'still'
0.01602	13.00000	0.01000	b'defeated'
0.01602	13.00000	0.01000	b'tried'
0.01479	12.00000	0.01000	b'whose'
0.01479	12.00000	0.01000	b'care'
0.01356	11.00000	0.01000	b'added'
0.01233	10.00000	0.01000	b'soon'
0.01233	10.00000	0.01000	b'behalf'
0.01233	10.00000	0.01000	b'attacked'
0.01110	9.00000	0.01000	b'beginning'
0.01110	9.00000	0.01000	b'males'
0.01110	9.00000	0.01000	b'follow'
0.01110	9.00000	0.01000	b'gave'
0.01110	9.00000	0.01000	b'got'
0.01110	9.00000	0.01000	b'tells'
0.00986	8.00000	0.01000	b'evidence'
0.00986	8.00000	0.01000	b'sister'
0.00986	8.00000	0.01000	b'study'
0.00986	8.00000	0.01000	b'giving'
0.00986	8.00000	0.01000	b'attention'
0.00986	8.00000	0.01000	b'historical'
0.00863	7.00000	0.01000	b'fight'
0.00863	7.00000	0.01000	b'minister'
0.00863	7.00000	0.01000	b'documents'
0.00863	7.00000	0.01000	b'leave'
0.00863	7.00000	0.01000	b'ranking'
0.00863	7.00000	0.01000	b'historic'
0.00863	7.00000	0.01000	b'post'
0.00863	7.00000	0.01000	b'doctor'
0.00863	7.00000	0.01000	b'opening'
0.00740	6.00000	0.01000	b'takes'
0.00740	6.00000	0.01000	b'tie'
0.00740	6.00000	0.01000	b'become'
0.00740	6.00000	0.01000	b'forced'
0.00740	6.00000	0.01000	b'said'
0.00740	6.00000	0.01000	b'defeat'
0.00740	6.00000	0.01000	b'choice'
0.00740	6.00000	0.01000	b'massacre'
0.00740	6.00000	0.01000	b'declared'
0.00740	6.00000	0.01000	b'failed'
0.00740	6.00000	0.01000	b'bad'
0.00617	5.00000	0.01000	b'violation'
0.00617	5.00000	0.01000	b'artists'
0.00617	5.00000	0.01000	b'run.'
0.00617	5.00000	0.01000	b'families.'
0.00617	5.00000	0.01000	b'representing'
0.00617	5.00000	0.01000	b'magical'
0.00617	5.00000	0.01000	b'ancient'
0.00617	5.00000	0.01000	b'achieve'
0.00617	5.00000	0.01000	b'authority'
0.00494	4.00000	0.01000	b'despite'
0.00494	4.00000	0.01000	b'languages'
0.00494	4.00000	0.01000	b'wounded'
0.00494	4.00000	0.01000	b'monkeys'
0.00494	4.00000	0.01000	b'shortly'
0.00494	4.00000	0.01000	b'shoulder'
0.00494	4.00000	0.01000	b'turns'
0.00494	4.00000	0.01000	b'defense'
0.00494	4.00000	0.01000	b'della'
0.00494	4.00000	0.01000	b'missiles'
0.00494	4.00000	0.01000	b'raised'
0.00494	4.00000	0.01000	b'angry'
0.00371	3.00000	0.01000	b'factory'
0.00371	3.00000	0.01000	b'raise'
0.00371	3.00000	0.01000	b'trademark'
0.00371	3.00000	0.01000	b'car.'
0.00371	3.00000	0.01000	b'pushing'
0.00371	3.00000	0.01000	b'portable'
0.00371	3.00000	0.01000	b'liability'
0.00371	3.00000	0.01000	b'goals.'
0.00371	3.00000	0.01000	b'none'
0.00371	3.00000	0.01000	b'knew'
0.00371	3.00000	0.01000	b'dispatched'
0.00371	3.00000	0.01000	b'sectors'
0.00371	3.00000	0.01000	b'departs'
0.00371	3.00000	0.01000	b'forces.'
0.00248	2.00000	0.01000	b'initially'
0.00248	2.00000	0.01000	b'suitable'
0.00248	2.00000	0.01000	b'mentioned'
0.00248	2.00000	0.01000	b'mission.'
0.00248	2.00000	0.01000	b'prize'
0.00248	2.00000	0.01000	b'points'
0.00248	2.00000	0.01000	b'arts.'
0.00248	2.00000	0.01000	b'screen'
0.00248	2.00000	0.01000	b'silence'
0.00248	2.00000	0.01000	b'expecting'
0.00248	2.00000	0.01000	b'flank'
0.00248	2.00000	0.01000	b'learns'
0.00248	2.00000	0.01000	b'evening.'
0.00248	2.00000	0.01000	b'rescue'
0.00248	2.00000	0.01000	b'monofilament'
0.00248	2.00000	0.01000	b'seemingly'
0.00248	2.00000	0.01000	b'mistrial'
0.00248	2.00000	0.01000	b'lent'
0.00248	2.00000	0.01000	b'carp'
------------
Topic 5 (596 tokens)
------------
0.04315	27.00000	0.01000	b'model'
0.03196	20.00000	0.01000	b'transformational'
0.02877	18.00000	0.01000	b'theory'
0.02877	18.00000	0.01000	b'cedilla'
0.02717	17.00000	0.01000	b'structures'
0.02398	15.00000	0.01000	b'work'
0.02398	15.00000	0.01000	b'cultural'
0.02238	14.00000	0.01000	b'reform'
0.02078	13.00000	0.01000	b'form'
0.01919	12.00000	0.01000	b'etc.'
0.01759	11.00000	0.01000	b'come'
0.01759	11.00000	0.01000	b'identity'
0.01439	9.00000	0.01000	b'upon'
0.01439	9.00000	0.01000	b'terms'
0.01280	8.00000	0.01000	b'since'
0.01280	8.00000	0.01000	b'card'
0.01120	7.00000	0.01000	b'edition'
0.01120	7.00000	0.01000	b'separate'
0.00960	6.00000	0.01000	b'based'
0.00960	6.00000	0.01000	b'patterns'
0.00960	6.00000	0.01000	b'pair'
0.00800	5.00000	0.01000	b'architecture'
0.00800	5.00000	0.01000	b'1994'
0.00800	5.00000	0.01000	b'gods'
0.00800	5.00000	0.01000	b'transactional'
0.00800	5.00000	0.01000	b'versions'
0.00641	4.00000	0.01000	b'split'
0.00641	4.00000	0.01000	b'ornate'
0.00641	4.00000	0.01000	b'says'
0.00641	4.00000	0.01000	b'conclusion'
0.00641	4.00000	0.01000	b'applied'
0.00641	4.00000	0.01000	b'philosophical'
0.00641	4.00000	0.01000	b'derived'
0.00641	4.00000	0.01000	b'ballad'
0.00641	4.00000	0.01000	b'speech'
0.00641	4.00000	0.01000	b'1953'
0.00641	4.00000	0.01000	b'positions'
0.00641	4.00000	0.01000	b'encoding'
0.00641	4.00000	0.01000	b'stanza'
0.00481	3.00000	0.01000	b'objective'
0.00481	3.00000	0.01000	b'content'
0.00481	3.00000	0.01000	b'combination'
0.00481	3.00000	0.01000	b'accent'
0.00481	3.00000	0.01000	b'glyph'
0.00481	3.00000	0.01000	b'codice_5'
0.00481	3.00000	0.01000	b'elements.'
0.00481	3.00000	0.01000	b'scale.'
0.00481	3.00000	0.01000	b'letters.'
0.00481	3.00000	0.01000	b'idol'
0.00481	3.00000	0.01000	b'causal'
0.00481	3.00000	0.01000	b'diacritical'
0.00481	3.00000	0.01000	b'inspiration'
0.00481	3.00000	0.01000	b'composite'
0.00481	3.00000	0.01000	b'model.'
0.00481	3.00000	0.01000	b'correct'
0.00481	3.00000	0.01000	b'1970.'
0.00481	3.00000	0.01000	b'evolutionary'
0.00481	3.00000	0.01000	b'pause'
0.00481	3.00000	0.01000	b'filled'
0.00481	3.00000	0.01000	b'foundations.'
0.00321	2.00000	0.01000	b'articles'
0.00321	2.00000	0.01000	b'giving'
0.00321	2.00000	0.01000	b'structure.'
0.00321	2.00000	0.01000	b'cloth'
0.00321	2.00000	0.01000	b'inspire'
0.00321	2.00000	0.01000	b'suit'
0.00321	2.00000	0.01000	b'act.'
0.00321	2.00000	0.01000	b'encourages'
0.00321	2.00000	0.01000	b'displaced'
0.00321	2.00000	0.01000	b'alter'
0.00321	2.00000	0.01000	b'remapping'
0.00321	2.00000	0.01000	b'psalm'
0.00321	2.00000	0.01000	b'tool'
0.00321	2.00000	0.01000	b'stepwise'
0.00321	2.00000	0.01000	b'origin.'
0.00321	2.00000	0.01000	b'self'
0.00321	2.00000	0.01000	b'dismissed'
0.00321	2.00000	0.01000	b'unfortunately'
0.00321	2.00000	0.01000	b'troubling'
0.00321	2.00000	0.01000	b'structured'
0.00321	2.00000	0.01000	b'experience.'
0.00321	2.00000	0.01000	b'observations.'
0.00321	2.00000	0.01000	b'idealized'
0.00321	2.00000	0.01000	b'corresponding'
0.00321	2.00000	0.01000	b'singer-songwriter'
0.00321	2.00000	0.01000	b'rejection'
0.00321	2.00000	0.01000	b'essentially'
0.00321	2.00000	0.01000	b'derivatives'
0.00321	2.00000	0.01000	b'hate'
0.00321	2.00000	0.01000	b'boundaries'
0.00321	2.00000	0.01000	b'improperly'
0.00321	2.00000	0.01000	b'valleys'
0.00321	2.00000	0.01000	b'nobility'
0.00321	2.00000	0.01000	b'interrelated'
0.00321	2.00000	0.01000	b'beginning'
0.00321	2.00000	0.01000	b'so.'
0.00321	2.00000	0.01000	b'beetle'
0.00321	2.00000	0.01000	b'decks'
0.00161	1.00000	0.01000	b'archipelago'
0.00161	1.00000	0.01000	b'standing'
0.00161	1.00000	0.01000	b'leaving'
------------
Topic 2 (707 tokens)
------------
0.07600	56.00000	0.01000	b'water'
0.03393	25.00000	0.01000	b'form'
0.02715	20.00000	0.01000	b'areas'
0.02579	19.00000	0.01000	b'injury'
0.02172	16.00000	0.01000	b'radionuclides'
0.01901	14.00000	0.01000	b'require'
0.01494	11.00000	0.01000	b'rather'
0.01494	11.00000	0.01000	b'processes'
0.01494	11.00000	0.01000	b'dizziness'
0.01494	11.00000	0.01000	b'study'
0.01358	10.00000	0.01000	b'based'
0.01358	10.00000	0.01000	b'production'
0.01358	10.00000	0.01000	b'images'
0.01223	9.00000	0.01000	b'supply'
0.01223	9.00000	0.01000	b'produced'
0.01223	9.00000	0.01000	b'providing'
0.01087	8.00000	0.01000	b'differences'
0.01087	8.00000	0.01000	b'proposal'
0.00951	7.00000	0.01000	b'billion'
0.00951	7.00000	0.01000	b'involved'
0.00951	7.00000	0.01000	b'environmental'
0.00951	7.00000	0.01000	b'image'
0.00951	7.00000	0.01000	b'radiopharmaceuticals'
0.00951	7.00000	0.01000	b'reservoir'
0.00951	7.00000	0.01000	b'techniques'
0.00951	7.00000	0.01000	b'better'
0.00815	6.00000	0.01000	b'added'
0.00815	6.00000	0.01000	b'northern'
0.00815	6.00000	0.01000	b'required'
0.00815	6.00000	0.01000	b'cellular'
0.00815	6.00000	0.01000	b'tomography'
0.00815	6.00000	0.01000	b'treated'
0.00815	6.00000	0.01000	b'red'
0.00815	6.00000	0.01000	b'reaction'
0.00680	5.00000	0.01000	b'injury.'
0.00680	5.00000	0.01000	b'compensate'
0.00680	5.00000	0.01000	b'explain'
0.00680	5.00000	0.01000	b'allowing'
0.00680	5.00000	0.01000	b'disambiguation'
0.00680	5.00000	0.01000	b'radioactive'
0.00680	5.00000	0.01000	b'recovery'
